,FullTokens,FullSinhalaTokens,FullEnglishTokens,IsHateSpeech
1594,"['යෞවන', 'සම්මාන', 'උළෙල', 'අංකුර', 'කලාකරු', 'සම්මාන', 'දෙන්නේ', 'මෙවුන්', 'වැඩිය', 'ජනප්\u200dරිය', 'නැති', 'වෙන්න', 'පුලුවන්', 'මොවුන්', 'දේශපාලන', 'මතවාද', 'අදහස්', 'දැක්වීමට', 'නොහැකි', '\u2063කොහොම', 'උනත්', 'අංකුර', 'කලාකරු', 'සම්මාන', 'ලබා', 'ගත', 'යුත්ත', 'ප්\u200dරවීණ', 'කලාකරු', 'අතින්', 'කියන', 'එක', 'මගේ', 'මතය', 'නැතුව', 'රට', 'කන', 'බූරු', 'දේශපාලඥයන්', 'අතින්', 'නෙවෙයි']","['යෞවන', 'සම්මාන', 'උළෙල', 'අංකුර', 'කලාකරු', 'සම්මාන', 'දෙන්නේ', 'මෙවුන්', 'වැඩිය', 'ජනප්\u200dරිය', 'නැති', 'වෙන්න', 'පුලුවන්', 'මොවුන්', 'දේශපාලන', 'මතවාද', 'අදහස්', 'දැක්වීමට', 'නොහැකි', '\u2063කොහොම', 'උනත්', 'අංකුර', 'කලාකරු', 'සම්මාන', 'ලබා', 'ගත', 'යුත්ත', 'ප්\u200dරවීණ', 'කලාකරු', 'අතින්', 'කියන', 'එක', 'මගේ', 'මතය', 'නැතුව', 'රට', 'කන', 'බූරු', 'දේශපාලඥයන්', 'අතින්', 'නෙවෙයි']",[],YES
1595,"['ලංකා', 'මිනිස්සු', 'වර්ග', 'දෙකක්', 'ඉන්නවඑකක්', 'ගොං', 'ගොබ්බ', 'ගෝත්\u200dරික', 'හොරිකඩ', 'නිවටයොඅනික්', 'වර්ගෙ', 'කොල්ලො', 'කරපු', 'වැඩේ', 'එකඟ', 'අගය', 'කරන', 'උන්']","['ලංකා', 'මිනිස්සු', 'වර්ග', 'දෙකක්', 'ඉන්නවඑකක්', 'ගොං', 'ගොබ්බ', 'ගෝත්\u200dරික', 'හොරිකඩ', 'නිවටයොඅනික්', 'වර්ගෙ', 'කොල්ලො', 'කරපු', 'වැඩේ', 'එකඟ', 'අගය', 'කරන', 'උන්']",[],YES
1596,"['හොඳ', 'වැඩේ', 'පකේ', 'දේශපාලන', 'පකයෙක්', 'දේක', 'ආරාදනා', 'කරන්න', 'හොද', 'මේව', 'හොද', 'වැඩ']","['හොඳ', 'වැඩේ', 'පකේ', 'දේශපාලන', 'පකයෙක්', 'දේක', 'ආරාදනා', 'කරන්න', 'හොද', 'මේව', 'හොද', 'වැඩ']",[],YES
1597,"['නලුව', 'කව්ද', 'බංමොකෙන්', 'ආපු', 'එකෙක්ද', 'යකෝ', 'ඒමේක', 'පක්ෂග්\u200dරාහී', 'වෙලා', 'කරපු', 'වැඩක්නෙඔතන', 'යූඑන්පී', 'ජේවීපි', 'හිටියනම්', 'ඔව්න්', 'ඕක', 'ගන්නෙ', 'උන්ගෙ', 'පුකත්', 'ලෙවකාලඅනේ', 'පකේ', 'නලුකමඑතන', 'හිටිය', 'ශ්\u200dරියන්නල', 'අය', 'ආදර්ශය', 'ගනියව්ඒ', 'නිහතමානීකම්', 'පුරුදු', 'වෙයව්']","['නලුව', 'කව්ද', 'බංමොකෙන්', 'ආපු', 'එකෙක්ද', 'යකෝ', 'ඒමේක', 'පක්ෂග්\u200dරාහී', 'වෙලා', 'කරපු', 'වැඩක්නෙඔතන', 'යූඑන්පී', 'ජේවීපි', 'හිටියනම්', 'ඔව්න්', 'ඕක', 'ගන්නෙ', 'උන්ගෙ', 'පුකත්', 'ලෙවකාලඅනේ', 'පකේ', 'නලුකමඑතන', 'හිටිය', 'ශ්\u200dරියන්නල', 'අය', 'ආදර්ශය', 'ගනියව්ඒ', 'නිහතමානීකම්', 'පුරුදු', 'වෙයව්']",[],YES
1598,"['දේශපාලන', 'මතේ', 'මොකක්', 'උනත්', 'තමන්ට', 'හිමි', 'සම්මානය', 'දක්ෂතාවයටයි', 'ලැබෙන්නේ', 'ඒක', 'දෙන්නේ', 'මොකාද', 'කියලා', 'බලන්න', 'නිහතමානීකම', 'නැති', 'ගොබ්බ', 'කලාකාරයෝ', 'මුන්ට', 'අනාගත', 'තියෙයි', 'නෙදකිංවත්']","['දේශපාලන', 'මතේ', 'මොකක්', 'උනත්', 'තමන්ට', 'හිමි', 'සම්මානය', 'දක්ෂතාවයටයි', 'ලැබෙන්නේ', 'ඒක', 'දෙන්නේ', 'මොකාද', 'කියලා', 'බලන්න', 'නිහතමානීකම', 'නැති', 'ගොබ්බ', 'කලාකාරයෝ', 'මුන්ට', 'අනාගත', 'තියෙයි', 'නෙදකිංවත්']",[],YES
1599,"['ලොකු', 'දෙයක්', 'නූගත්කම', 'ප්\u200dරදර්ශනය', 'කලා', 'ඕක', 'ගොන්කම', 'එන', 'දෙයක්උදේ', 'ගංජා', 'ගහල', 'හවස', 'සම්මානය', 'ගන්න', 'ඇවිත', 'වගේයි', 'පේන්නේ']","['ලොකු', 'දෙයක්', 'නූගත්කම', 'ප්\u200dරදර්ශනය', 'කලා', 'ඕක', 'ගොන්කම', 'එන', 'දෙයක්උදේ', 'ගංජා', 'ගහල', 'හවස', 'සම්මානය', 'ගන්න', 'ඇවිත', 'වගේයි', 'පේන්නේ']",[],YES
1600,"['පඩ', 'ශෝසම්මානෙ', 'දුන්නෙ', 'උන්ගෙ', 'හැකියා', 'තිබිලා', 'දේශපාලුන්ගෙ', 'අල්ලස', 'විදිහට', 'නෙවෙයිමේ', 'වගෙ', 'දැන්', 'උන්', 'පොරවල්', 'දසම්මානෙකට', 'නුසුදුසු', 'කම', 'පෙන්නුවා', 'විතරයි']","['පඩ', 'ශෝසම්මානෙ', 'දුන්නෙ', 'උන්ගෙ', 'හැකියා', 'තිබිලා', 'දේශපාලුන්ගෙ', 'අල්ලස', 'විදිහට', 'නෙවෙයිමේ', 'වගෙ', 'දැන්', 'උන්', 'පොරවල්', 'දසම්මානෙකට', 'නුසුදුසු', 'කම', 'පෙන්නුවා', 'විතරයි']",[],YES
1601,"['හාල්පාරු', 'දේශපාලුවන්ගේ', 'අතින්', 'වටිනා', 'සම්මාන', 'ලාබාදීම', 'සංවිධායකයන්', 'ගන්න', 'ගොබ්බ', 'තීරණප්\u200dරවීණ', 'කලාකරුවෙක්ගේ', 'අතින්', 'සම්මාන', 'ලබා', 'දෙන්න', 'කොන්ද', 'නැති', 'ගොබ්බ', 'සංවිධායකයන්', 'හොද', 'පිලිතුර']","['හාල්පාරු', 'දේශපාලුවන්ගේ', 'අතින්', 'වටිනා', 'සම්මාන', 'ලාබාදීම', 'සංවිධායකයන්', 'ගන්න', 'ගොබ්බ', 'තීරණප්\u200dරවීණ', 'කලාකරුවෙක්ගේ', 'අතින්', 'සම්මාන', 'ලබා', 'දෙන්න', 'කොන්ද', 'නැති', 'ගොබ්බ', 'සංවිධායකයන්', 'හොද', 'පිලිතුර']",[],YES
1602,"['දැන්', 'කාලේ', 'පරම්පරා', 'ජනප්\u200dරිය', 'වෙන්න', 'කරන', 'දෙවල', 'හොඳ', 'දෙයක්', 'කරලා', 'ජනප්\u200dරිය', 'උන', 'අය', 'අඩුයි', 'දැන්', 'කාලේ', 'උන්', 'සක්කිලි', 'කුජිත', 'කම්', 'කරලා', 'ජනප්\u200dරිය', 'උන', 'අය', 'වැඩි', 'පුර', 'ඉන්නේ', 'එහෙම', 'අයව', 'share', 'කරලා', 'ලොකු', 'කරන', 'අයත්', 'ගොඩයි']","['දැන්', 'කාලේ', 'පරම්පරා', 'ජනප්\u200dරිය', 'වෙන්න', 'කරන', 'දෙවල', 'හොඳ', 'දෙයක්', 'කරලා', 'ජනප්\u200dරිය', 'උන', 'අය', 'අඩුයි', 'දැන්', 'කාලේ', 'උන්', 'සක්කිලි', 'කුජිත', 'කම්', 'කරලා', 'ජනප්\u200dරිය', 'උන', 'අය', 'වැඩි', 'පුර', 'ඉන්නේ', 'එහෙම', 'අයව', 'කරලා', 'ලොකු', 'කරන', 'අයත්', 'ගොඩයි']",['share'],YES
1603,"['මෙහෙම', 'වෙන්න', 'ඔින', 'වහල්', 'ගතිවලින්', 'මිදෙන්න', 'බැරි', 'බහුතර', 'ඉන්නවනේ', 'උන්', 'හැමවෙලාවෙම', 'තණකොළ', 'පුන්නක්කු', 'දීල', 'කිරිටික', 'දොවාගන්නවා']","['මෙහෙම', 'වෙන්න', 'ඔින', 'වහල්', 'ගතිවලින්', 'මිදෙන්න', 'බැරි', 'බහුතර', 'ඉන්නවනේ', 'උන්', 'හැමවෙලාවෙම', 'තණකොළ', 'පුන්නක්කු', 'දීල', 'කිරිටික', 'දොවාගන්නවා']",[],YES
1604,"['හතරවටේටම', 'පුකදීල', 'යන්තම්', 'ඔතෙන්ට', 'ඔළුව', 'දාගත්තම', 'මුන්', 'හිතාගෙන', 'ඉන්නෙ', 'මුන්', 'ලෝක', 'කලා', 'සූරයො', 'කියල', 'බලපල්ල', 'රවීන්ද්\u200dර', 'රන්දෙනිය', 'මාලනී', 'පොන්සේක', 'ජැක්ෂන්', 'ඇන්තනි', 'පන්ඩිත්', 'අමරදේව', 'කලා', 'කරැවන්', 'මොනනායකයන්', 'අතින්', 'උවත්', 'තම', 'සම්මානය', 'සිනාමුහුනින්', 'අරගත්', 'ආකාර', 'මේමොන', 'හාල්පාරුවොද', 'ඔළුව', 'තියන', 'සිංහල', 'කියල', 'ජාතියක්', 'ඉන්නවනම්', 'බලපල්ල', 'අපේඋන්ව', 'කොටවන්න', 'හම්බයො', 'කීදෙනෙක්', 'පොන්න', 'රනිල්', 'පුනදෙනවද', 'කියල', 'නිකමට', 'හිතපල්ල', 'එහෙම', 'වෙන්නෙ', 'කියලඋන්ට', 'මොකාගෙ', 'තියලහරි', 'අපේම', 'උන්ව', 'කොටවල', 'උන්ගෙ', 'බලාපොරොත්තු', 'ඉටුකරගන්නයිඒකට', 'ඕ\u2063නෙ', 'රනිල්ගෙම', 'පාලනයක්', 'අපේ', 'මීහරකුත්', 'මහින්දට', 'කෙලවන්න', 'කියල', 'උන්ටම', 'පුකදීල', 'අන්තිම', 'දන්නෙම', 'නැතිව', 'ජාතියට', 'පුකේ', 'ඇරගන්නව', 'උන්', 'කියල', 'බලපල්ල', 'tna', 'එක', 'මේතරම්', 'unpයම', 'බලය', 'ගේන්', 'දඟලන්නෙ', 'කියල']","['හතරවටේටම', 'පුකදීල', 'යන්තම්', 'ඔතෙන්ට', 'ඔළුව', 'දාගත්තම', 'මුන්', 'හිතාගෙන', 'ඉන්නෙ', 'මුන්', 'ලෝක', 'කලා', 'සූරයො', 'කියල', 'බලපල්ල', 'රවීන්ද්\u200dර', 'රන්දෙනිය', 'මාලනී', 'පොන්සේක', 'ජැක්ෂන්', 'ඇන්තනි', 'පන්ඩිත්', 'අමරදේව', 'කලා', 'කරැවන්', 'මොනනායකයන්', 'අතින්', 'උවත්', 'තම', 'සම්මානය', 'සිනාමුහුනින්', 'අරගත්', 'ආකාර', 'මේමොන', 'හාල්පාරුවොද', 'ඔළුව', 'තියන', 'සිංහල', 'කියල', 'ජාතියක්', 'ඉන්නවනම්', 'බලපල්ල', 'අපේඋන්ව', 'කොටවන්න', 'හම්බයො', 'කීදෙනෙක්', 'පොන්න', 'රනිල්', 'පුනදෙනවද', 'කියල', 'නිකමට', 'හිතපල්ල', 'එහෙම', 'වෙන්නෙ', 'කියලඋන්ට', 'මොකාගෙ', 'තියලහරි', 'අපේම', 'උන්ව', 'කොටවල', 'උන්ගෙ', 'බලාපොරොත්තු', 'ඉටුකරගන්නයිඒකට', 'ඕ\u2063නෙ', 'රනිල්ගෙම', 'පාලනයක්', 'අපේ', 'මීහරකුත්', 'මහින්දට', 'කෙලවන්න', 'කියල', 'උන්ටම', 'පුකදීල', 'අන්තිම', 'දන්නෙම', 'නැතිව', 'ජාතියට', 'පුකේ', 'ඇරගන්නව', 'උන්', 'කියල', 'බලපල්ල', 'එක', 'මේතරම්', 'unpයම', 'බලය', 'ගේන්', 'දඟලන්නෙ', 'කියල']",['tna'],YES
1605,"['සිංහල', 'කියන', 'කාලකන්නි', 'මෝඩ', 'පකයිනෙ', 'තොපි', 'පොඩ්ඩක්', 'කල්පනා', 'කරපියව්', 'මුන්', 'දෙගොල්ලම', 'කරන්නෙ', 'ඌරගෙ', 'මාළු', 'ඌරගෙ', 'ඇඟේමතියල', 'කපනඑකයිමහින්දව', 'ලොකු', 'කරන්න', 'කියන', 'එක', 'නෙමෙයි', 'කියන්නෙ', 'දැනට', 'රනිල්', 'ඇතිකරගෙන', 'තියන', 'ගිවිසුම්ටික', 'ක්\u200dරියාත්මක', 'කරගන්නකම්', 'දෙගොල්ලම', 'රනිල්ව', 'උඩින්', 'තියාගෙන', 'ඉන්නෙ', 'ඊටපස්සෙ', 'බලාගන්න', 'පුළුවන්', 'මුන්ගෙ', 'කෙරුවාවල්ටිකබලපියව්', 'මුන්', 'මෙහෙම', 'ඉඳගෙන', 'ගරහන්නෙ', 'අපේම', 'සක්කිලිත්', 'එකතුවෙලා', 'අපේම', 'උන්', 'කියලමුන්ට', 'තවම', 'ලොකු', 'බලය', 'නැතිව', 'මෙහෙමනම්', 'මුන්ට', 'අයිතිවාසිකම', '\u2063බලතල', 'සේරම', 'ලැබුනදාට', 'මුන්', 'එකතුවෙලා', 'ඉන්න', 'පොන්නයන්ටත්', 'අපිටත්', 'මුන්', 'බෙදන්නෙ', 'එකම', 'හැන්දෙන්බව', 'මතකතියා', 'ගනිල්ල']","['සිංහල', 'කියන', 'කාලකන්නි', 'මෝඩ', 'පකයිනෙ', 'තොපි', 'පොඩ්ඩක්', 'කල්පනා', 'කරපියව්', 'මුන්', 'දෙගොල්ලම', 'කරන්නෙ', 'ඌරගෙ', 'මාළු', 'ඌරගෙ', 'ඇඟේමතියල', 'කපනඑකයිමහින්දව', 'ලොකු', 'කරන්න', 'කියන', 'එක', 'නෙමෙයි', 'කියන්නෙ', 'දැනට', 'රනිල්', 'ඇතිකරගෙන', 'තියන', 'ගිවිසුම්ටික', 'ක්\u200dරියාත්මක', 'කරගන්නකම්', 'දෙගොල්ලම', 'රනිල්ව', 'උඩින්', 'තියාගෙන', 'ඉන්නෙ', 'ඊටපස්සෙ', 'බලාගන්න', 'පුළුවන්', 'මුන්ගෙ', 'කෙරුවාවල්ටිකබලපියව්', 'මුන්', 'මෙහෙම', 'ඉඳගෙන', 'ගරහන්නෙ', 'අපේම', 'සක්කිලිත්', 'එකතුවෙලා', 'අපේම', 'උන්', 'කියලමුන්ට', 'තවම', 'ලොකු', 'බලය', 'නැතිව', 'මෙහෙමනම්', 'මුන්ට', 'අයිතිවාසිකම', '\u2063බලතල', 'සේරම', 'ලැබුනදාට', 'මුන්', 'එකතුවෙලා', 'ඉන්න', 'පොන්නයන්ටත්', 'අපිටත්', 'මුන්', 'බෙදන්නෙ', 'එකම', 'හැන්දෙන්බව', 'මතකතියා', 'ගනිල්ල']",[],YES
